title,review_text,review_date,reviewer_name,review_score
the_sweet_east,"Great movie!  The hero's journey never ends in this one.  the main character's arc never evolves because she's stunted by her own selfishness and narcissism.  That's a subtle commentary on contemporary America, where tribal affiliation and ability to spout off the right ideological buzz-words matter more than substantive character or genuine spiritual ties to the country.  She's a wayward soul, drifting through an ideological hellscape of warring tribes squabbling over the scraps of power a dying empire can still afford them.","Dec 20, 2023",Oliver C,4
the_sweet_east,Great independent filmmaking! Must see - this movie should lead the way for more artistic yet pop films.,"Dec 19, 2023",Alan W,5
the_sweet_east,Favorite American indie of 2023. NO CAP,"Dec 8, 2023",Lola Z,4
the_sweet_east,"BITCOIN RECOVERY MADE EASY BY LOST RECOVERY MASTERS

It is highly disconcerting to lose your Bitcoin (BTC) to a phony online investment platform, transfer your cryptocurrency to the incorrect wallet, or forget the password to your wallet. Thankfully, I read an article on LOST RECOVERY MASTERS after becoming a victim of crypto theft. Their evaluations were incredibly positive and trustworthy. Recovery Masters are certified experts in digital currencies that help victims of fraud to recoup their losses. In under 24 working hours, Lost Recovery Masters miraculously recovered my wallet and all of my Bitcoins. To everyone who needs their service, Lost Recovery Masters are professional and highly recommended. Contacting them is  possible at: 
Email Support @ lostrecoverymasters . com
whatsapp  +1(204)819-5505 
website  https : // lostrecoverymasters . com /
 Remain Blessed and be updated, don't make the same mistake as I did.","Dec 5, 2023",Shawn A,5
the_sweet_east,"Não consigo vincular as cenas do filme,na minha visão o filme não tem muito sentido algumas cenas não diz nadar sem noção kk muito chato","Dec 1, 2023",jaqueline H,3
the_american_society_of_magical_negroes,From the acting to the premise. It's Absolute trash through and through.,"Apr 6, 2024",Ryan E,0
the_american_society_of_magical_negroes,This is probably the stupidest and funniest movie of all time! Gotta love those magical negroes!,"Apr 6, 2024",Chris M,5
the_american_society_of_magical_negroes,"Terrible movie, turned it off within the first 10 minutes… Will not be going to back to finish!! Terrible concept💩💩💩💩","Apr 6, 2024",YWSN E,0
the_american_society_of_magical_negroes,"The movie was entertaining but not worth more than 3 stars.  I did like how it incorporating Gen X and Z with generations prior. It depicted how companies are created today and the billionaires who run them and especially how societies are really trying to be mindful of all people and cultures without dismissing them entirely. I wasn't especially excited about the characters. Not that it needed a big name, but the main characters, including David Alan Grier, didn't do it for me. I'd watch in on-line and not in the theatre if I had to do it over again. But it wasn't a total loss. I just didn't leave the theatre wanting more. The ending seemed forced.","Apr 5, 2024",Reviewer not found,2
the_american_society_of_magical_negroes,"I would say the movie is pretty decent. It wasn't really about magic, it's more of a romantic film. Well, I feel like it focuses more on that than the actual ""magic"". This movie isn't for everyone for sure, would I recommend it? sure, it helps pass the time. The only thing I don't like about it is the ending. I don't get it. The ending, I don't like it as much. I feel like he fell in love with Lizzie while his heart was being played with. I don't think Lizzie actually likes him and is playing a role and only doing it because it's her ""job"". I'm just probably reading too much into it. The movie ended, what's done is done. Overall, it's a decent film.","Apr 5, 2024",Hsa,3
the_american_society_of_magical_negroes,"The most unforgiving thing about this movie is how it failed to live up to what it promises it could've been. Like a genius Beethoven who's too lazy and unmotivated to go beyond writing ad jingles, this movie just absolutely falls flat on its face in every single way.","Apr 5, 2024",Greased M,0
the_american_society_of_magical_negroes,Why would someone make this? Who is this for?,"Apr 5, 2024",Reviewer not found,1
the_american_society_of_magical_negroes,"I understand what the creators of this movie were trying to do, but they failed. Not funny at all.","Apr 5, 2024",Chester,0
the_american_society_of_magical_negroes,a very well put together romance,"Apr 5, 2024",E J,5
the_american_society_of_magical_negroes,"Great concept, this movie was made for me, I felt identified with the protagonist for the whole movie. The film is not perfect, could have been executed better.","Apr 4, 2024",Tiny House Ins. Z,3
the_american_society_of_magical_negroes,Timid main character and selfish. Great concept but this film backtracked ultimately losing my interest.,"Apr 4, 2024",Adera D,0
the_american_society_of_magical_negroes,'The American Society of Magical Negroes' is a missed opportunity undermined by weak plotting and execution.,"Apr 4, 2024",Mirza M,2
the_american_society_of_magical_negroes,Garbage raciest ass movie,"Apr 4, 2024",William R,1
the_american_society_of_magical_negroes,"Lol! All these clearly fake positive reviews.
Rotten tomatoes is garbage and almost completely unreliable now.","Apr 4, 2024",T D,1
the_american_society_of_magical_negroes,Amazing that this film was created to be entertaining.,"Apr 4, 2024",jay a,1
the_american_society_of_magical_negroes,Great movie love to see it again,"Apr 4, 2024",teezy t,5
the_american_society_of_magical_negroes,"Some good old fashion fun action that doesn't take itself too seriously. It's not usually my type of film, but I found myself enjoying this much more than I expected because of the darker simmering humour in the films execution. If you like a good fight sequence, this is certainly a film to add to your watch list.","Apr 3, 2024",Rachele W,3
the_american_society_of_magical_negroes,This site doesn't even pretend to hide the obviously fake positive reviews. Click on the name of all the 5 star reviews and see how many movies they've reviewed...,"Apr 3, 2024",Aaron K,1
the_american_society_of_magical_negroes,wanna hear a joke? this movie has none.,"Apr 3, 2024",Thrall W,0
the_american_society_of_magical_negroes,"The reviews had it wrong for me.... I loved the movie.  

The reviews of this movie were so bad that I felt bad for all the actors, the directors and the writers.  

It was funny, throughout the movie... it hit on hard topics both my wife and I personally felt a little uncomfortable... because it was TRUE (from our African-American perspective).  

And even the ending was clever.  Overall I give it 5 stars and I will probably watch it again.  But, the reviews must be true for those people.... but I loved it.  The main actors rocked it.","Apr 3, 2024",Willpower H,5
coup_de_chance_2023,Didn’t quite hold my interest but I am a fan of Woody Allen.,"Apr 7, 2024",Reviewer not found,3
